3_29-12-2013,MONTELLO,3,3.0,56.5,J.CROCQUEVIEILLE,ACASIÑA,J.A.RODRIGUEZ,15,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
4_08-06-2014,MONTELLO,9,4.0,58.0,M.GOMES,ACASIÑA,J.A.RODRIGUEZ,9,HIPODROMO LA ZARZUELA,1600,HIERBA
3_09-03-2014,MONTELLO,2,4.0,59.0,SR.DE.JULIAN.N,ACASIÑA,J.A.RODRIGUEZ,9,HIPODROMO LA ZARZUELA,1600,HIERBA
5_17-03-2013,MONTELLO,3,3.0,56.0,E.MELIAN,YCORTIÑAL,J.A.RODRIGUEZ,12,HIPODROMO LA ZARZUELA,1800,HIERBA
2_01-08-2013,MONTELLO,8,3.0,57.0,J.HORCAJADA,YCORTIÑAL,J.A.RODRIGUEZ,8,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
4_24-09-2020,MONTENEGRAL,6,3.0,52.5,J.GELABERT,BECARES,E.BUZON,7,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
3_14-06-2020,MONTENEGRAL,5,3.0,57.0,V.M.VALENZUELA,BECARES,E.BUZON,7,HIPODROMO LA ZARZUELA,1800,HIERBA
2_01-08-2013,MONTENEGRO,9,3.0,54.0,J.M.SANCHEZ.C,YCORTIÑAL,J.A.RODRIGUEZ,9,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
2_22-12-2013,MONTENEGRO,8,3.0,60.0,M.A.NARVAEZ,YCORTIÑAL,J.A.RODRIGUEZ,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
2_19-01-2014,MONTENEGRO,4,4.0,62.0,R.RAMOS,YCORTIÑAL,J.A.RODRIGUEZ,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
3_09-03-2014,MONTENEGRO,7,4.0,57.0,R.RAMOS,YCORTIÑAL,J.A.RODRIGUEZ,7,HIPODROMO LA ZARZUELA,1600,HIERBA
2_22-08-2013,MONTENEGRO,8,3.0,57.5,SR.GELABERT.J,YCORTIÑAL,J.A.RODRIGUEZ,6,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
2_29-08-2013,MONTENEGRO,4,3.0,61.0,SRTA.TENA.B,YCORTIÑAL,J.A.RODRIGUEZ,3,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
4_01-07-2021,MONTERREDONDO (GB),1,3.0,59.0,M.HRUBOSOVA,CANARIAS,M.A.MARIN,7,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
2_25-04-2021,MONTERREDONDO (GB),3,3.0,57.0,N.SACCU,CANARIAS,M.A.MARIN,15,HIPODROMO LA ZARZUELA,1800,HIERBA
5_30-12-2020,MONTERREDONDO (GB),5,2.0,58.0,F.JIMENEZ,ELRETORNO,L.ENNOUNI,8,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
5_14-05-2017,MONTGARRI (GB),5,3.0,57.0,R.SOUSA,MEDITERRANEO,M.DELCHER.S,3,HIPODROMO LA ZARZUELA,2200,HIERBA
2_24-07-2014,MONTIEL,10,3.0,55.5,R.RAMOS,PINCAL,M.A.MARIN,5,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
5_30-05-2021,MONUMENTVALLEY (IRE),7,4.0,57.0,R.SOUSA,MARQUESDEMIRAFLORESDESANT,CH.DELCHER,2,HIPODROMO LA ZARZUELA,2400,HIERBA
5_15-04-2011,MONYAAR (IRE),2,4.0,57.0,J.L.BORREGO,USSIAFIGUEROA,G.ARIZKORRETA,3,HIPODROMO LA ZARZUELA,2200,HIERBA
5_18-09-2011,MONYAAR (IRE),8,4.0,58.5,M.SECCI,USSIAFIGUEROA,G.ARIZKORRETA,7,HIPODROMO LA ZARZUELA,2200,HIERBA
2_03-07-2020,MONZALVOS,3,6.0,52.5,M.MONCEAUX,IBAITA,E.PUENTE,9,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
3_17-06-2020,MONZALVOS,3,6.0,62.0,SRTA.MARTINEZ.L,IBAITA,E.PUENTE,9,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
3_10-09-2016,MONZALVOS,8,2.0,57.0,J.GROSJEAN,MARALHINO,S.VIDAL,9,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
1_21-08-2016,MONZALVOS,4,2.0,57.0,S.SAADI,MARALHINO,S.VIDAL,9,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
1_16-04-2017,MONZALVOS,2,3.0,58.0,C.CADEL,MARALHINO,S.VIDAL,3,HIPODROMO LA ZARZUELA,2200,HIERBA
4_4-11-2018,MONZALVOS,11,4.0,54.0,V.M.VALENZUELA,ROBLEDAL,S.VIDAL,2,HIPODROMO LA ZARZUELA,3200,HIERBA
5_30-05-2014,MOOLIGHT RUN,7,4.0,60.0,SR.SALGUERO.C.M,YANKEERACING,O.ANAYA,1,HIPODROMO DE PINEDA,1750,ARENA
1_31-01-2021,MOON DE VALIENTE,1,3.0,57.0,M.FERNANDEZ,YVALIENTE,I.LOPEZ,3,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
3_30-05-2021,MOONDEVALIENTE,11,3.0,52.5,F.MARTINEZ,YVALIENTE,I.LOPEZ,1,HIPODROMO LA ZARZUELA,1600,HIERBA
1_03-07-2016,MOONKILL (IRE),4,2.0,56.0,B.FAYOS,MARTUL,A.IMAZ.C,6,HIPODROMO DE SAN SEBASTIAN,1300,HIERBA
1_15-08-2016,MOONKILL (IRE),3,2.0,57.0,B.FAYOS,MARTUL,A.IMAZ.C,5,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
3_29-08-2016,MOONKILL (IRE),5,2.0,56.0,B.FAYOS,MARTUL,A.IMAZ.C,6,HIPODROMO DE SAN SEBASTIAN,1500,HIERBA
3_10-09-2016,MOONKILL (IRE),2,2.0,57.0,V.JANACEK,MARTUL,A.IMAZ.C,7,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
1_30-10-2016,MOONKILL (IRE),2,2.0,56.0,E.REVOLTE,MARTUL,A.IMAZ.C,10,HIPODROMO LA ZARZUELA,1500,HIERBA
4_26-11-2015,MOONLIGHT RUN,7,5.0,60.5,J.J.SALGUERO,YANKEERACING,J.SALGUERO,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
3_01-12-2013,MOONLIGHT RUN,5,3.0,60.5,O.O.URBINA,YANKEERACING,J.LOPEZ,2,HIPODROMO LA ZARZUELA,1600,HIERBA
4_29-08-2013,MOONLIGHT RUN,1,3.0,60.0,O.O.URBINA,YANKEERACING,J.LOPEZ,2,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
2_01-08-2013,MOONLIGHT RUN,5,3.0,54.5,S.BERMEJO,YANKEERACING,J.LOPEZ,7,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
1_21-07-2016,MOONSHINE,3,4.0,57.0,M.GOMES,CEJUELA,J.J.CHAVARRIAS,4,HIPODROMO LA ZARZUELA,1100,ARENA-FIBRA
3_16-07-2011,MORANTE,8,3.0,54.0,E.MELIAN,CELANOVA,J.A.RODRIGUEZ,11,HIPODROMO COSTA DEL SOL,1300,ARENA
2_26-08-2011,MORANTE,9,3.0,56.0,E.MELIAN,CELANOVA,J.A.RODRIGUEZ,4,HIPODROMO COSTA DEL SOL,1800,ARENA
3_29-07-2011,MORANTE,2,3.0,61.0,F.LYNCH,CELANOVA,J.A.RODRIGUEZ,10,HIPODROMO COSTA DEL SOL,1800,ARENA
4_23-07-2011,MORANTE,5,3.0,54.0,J.CROCQUEVIEILLE,CELANOVA,J.A.RODRIGUEZ,2,HIPODROMO COSTA DEL SOL,1200,ARENA
3_02-07-2011,MORANTE,6,3.0,59.5,J.GROSJEAN,CELANOVA,J.A.RODRIGUEZ,1,HIPODROMO COSTA DEL SOL,1200,ARENA
2_22-04-2011,MORANTE,4,3.0,54.0,B.FAYOS,YCORTIÑAL,J.A.RODRIGUEZ,6,HIPODROMO COSTA DEL SOL,1300,ARENA
3_3-06-2016,MORDAN,7,3.0,57.0,B.FAYOS,LABERINTO,O.ANAYA,1,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
4_10-02-2019,MORDAN,4,6.0,59.5,B.FAYOS,LABERINTO,O.ANAYA,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1300,ARENA
1_20-07-2017,MORDAN,1,4.0,59.0,B.FAYOS,LABERINTO,O.ANAYA,4,HIPODROMO LA ZARZUELA,1100,ARENA-FIBRA
5_06-03-2016,MORDAN,2,3.0,57.0,B.FAYOS,LABERINTO,O.ANAYA,1,HIPODROMO LA ZARZUELA,1600,HIERBA
5_4-07-2019,MORDAN,1,6.0,58.5,R.RAMOS,LABERINTO,O.ANAYA,3,HIPODROMO LA ZARZUELA,1100,ARENA-FIBRA
1_20-11-2016,MORDAN,8,3.0,59.0,R.SOUSA,LABERINTO,O.ANAYA,4,HIPODROMO LA ZARZUELA,1200,HIERBA
5_06-12-2015,MORDAN,3,2.0,55.0,V.JANACEK,LABERINTO,O.ANAYA,7,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1300,HIERBA
4_10-06-2012,MORENO DE CUETO,12,3.0,60.0,J.E.JARCOVSKY,BUELNAEQUII,J.HIDALGO,7,HIPODROMO LA ZARZUELA,1800,HIERBA
2_11-05-2012,MORENO DE CUETO,11,3.0,55.0,R.HUAYAS,BUELNAEQUII,J.HIDALGO,9,HIPODROMO LA ZARZUELA,1400,HIERBA
1_14-10-2012,MORFINA HAB (IRE),9,2.0,54.5,R.HUAYAS,NAVARRAMIRO,A.CARRASCO,7,HIPODROMO LA ZARZUELA,2000,HIERBA
3_23-08-2012,MORNING MUSE (IRE),2,3.0,59.0,M.GOMES,NORTENHA,T.MARTINS,8,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
4_21-07-2013,MORNING MUSE (IRE),7,4.0,50.0,M.GOMES,NORTENHA,T.MARTINS,6,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
4_28-10-2012,MORNING MUSE (IRE),8,3.0,56.5,E.MELIAN,NORTENHA,T.MARTINS,1,HIPODROMO LA ZARZUELA,1800,HIERBA
3_03-08-2012,MORNING MUSE (IRE),7,3.0,58.0,G.CARTER,NORTENHA,T.MARTINS,1,HIPODROMO COSTA DEL SOL,1400,ARENA
2_26-07-2012,MORNING MUSE (IRE),6,3.0,58.5,M.GOMES,NORTENHA,T.MARTINS,9,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
3_30-09-2012,MORNING MUSE (IRE),3,3.0,60.0,M.GOMES,NORTENHA,T.MARTINS,6,HIPODROMO LA ZARZUELA,1800,HIERBA
2_19-02-2012,MORNING MUSE (IRE),6,3.0,55.5,M.GOMES,NORTENHA,T.MARTINS,6,HIPODROMO COSTA DEL SOL,2000,HIERBA
3_31-12-2011,MORNING MUSE (IRE),6,2.0,54.5,R.H.HUAYAS,NORTENHA,T.MARTINS,5,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
1_16-09-2012,MOSS,1,2.0,56.0,J.L.BORREGO,YAGF,G.ARIZKORRETA,2,HIPODROMO LA ZARZUELA,1400,HIERBA
5_14-06-2020,MOST EMPOWERED (IRE),1,6.0,57.5,N.DE.JULIAN,MARQUESDEMIRAFLORESDESANT,E.LEON,1,HIPODROMO LA ZARZUELA,2400,HIERBA
5_05-07-2020,MOST EMPOWERED (IRE),7,6.0,59.5,R.SOUSA,MARQUESDEMIRAFLORESDESANT,E.LEON,7,HIPODROMO LA ZARZUELA,2500,HIERBA
5_28-5-2017,MOST EMPOWERED (IRE),2,3.0,57.0,O.O.URBINA,SAFSAF,M.DELCHER.S,11,HIPODROMO LA ZARZUELA,2400,HIERBA
5_24-09-2017,MOST EMPOWERED (IRE),6,3.0,56.0,R.C.MONTENEGRO,SAFSAF,M.DELCHER.S,8,HIPODROMO LA ZARZUELA,2200,HIERBA
1_20-06-2018,MOTIVO INICIAL (FR),11,4.0,61.0,R.AGUILERA,ELSABLE,E.PUENTE,10,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
2_16-07-2017,MOTIVO INICIAL (FR),7,3.0,56.0,A.GOMEZ,LAESPIGA,S.VIDAL,7,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
3_27-09-2015,MOU THE SPECIAL (IRE),5,5.0,58.0,B.FAYOS,ELBILLETERO,O.ANAYA,10,HIPODROMO LA ZARZUELA,1200,HIERBA
3_18-08-2013,MOU THE SPECIAL (IRE),6,3.0,58.0,R.C.MONTENEGRO,LOSTONELES,F.RODRIGUEZ,4,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
5_23-08-2012,MOU THE SPECIAL (IRE),1,2.0,56.0,V.JANACEK,LOSTONELES,F.RODRIGUEZ,8,HIPODROMO DE SAN SEBASTIAN,1500,HIERBA
3_21-10-2012,MOU THE SPECIAL (IRE),4,2.0,56.0,J.L.MARTINEZ,LOSTONELES,F.RODRIGUEZ,6,HIPODROMO LA ZARZUELA,1600,HIERBA
2_08-06-2014,MOU THE SPECIAL (IRE),4,4.0,60.0,O.O.URBINA,LOSTONELES,F.RODRIGUEZ,1,HIPODROMO LA ZARZUELA,1600,HIERBA
4_11-05-2014,MOU THE SPECIAL (IRE),4,4.0,61.0,O.O.URBINA,LOSTONELES,F.RODRIGUEZ,10,HIPODROMO LA ZARZUELA,1600,HIERBA
4_24-07-2014,MOU THE SPECIAL (IRE),5,4.0,62.0,O.O.URBINA,LOSTONELES,F.RODRIGUEZ,1,HIPODROMO LA ZARZUELA,1650,ARENA-FIBRA
3_12-07-2020,MOUNTAIN GUARD (IRE),6,5.0,58.0,F.JIMENEZ,NOSSASENHORADOVALE,H.PEREIRA,2,HIPODROMO LA ZARZUELA,1100,HIERBA
4_13-11-2020,MOUNTAIN GUARD (IRE),4,5.0,58.0,J.L.BORREGO,NOSSASRADOVALE,H.PEREIRA,7,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
4_24-01-2016,MR ALADAN (IRE),11,4.0,58.5,N.DE.JULIAN,LASANGELES,A.NUÑEZ,8,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
4_15-11-2015,MR ALADAN (IRE),2,3.0,58.5,N.DE.JULIAN,LASANGELES,A.NUÑEZ,2,HIPODROMO LA ZARZUELA,2200,HIERBA
3_29-11-2015,MR ALADAN (IRE),10,3.0,62.5,N.DE.JULIAN,LASANGELES,A.NUÑEZ,11,HIPODROMO LA ZARZUELA,2200,HIERBA
2_30-11-2014,MR AUSTEN (GB),3,2.0,55.0,J.L.BORREGO,ALTAMIRA,J.A.RODRIGUEZ,6,HIPODROMO LA ZARZUELA,1800,HIERBA
3_26-10-2014,MR AUSTEN (GB),3,2.0,56.0,J.L.BORREGO,ALTAMIRA,J.A.RODRIGUEZ,1,HIPODROMO LA ZARZUELA,1600,HIERBA
4_03-04-2016,MR AXEL (IRE),2,3.0,55.5,N.DE.JULIAN,ALTAMIRA,A.NUÑEZ,8,HIPODROMO LA ZARZUELA,2100,HIERBA
1_17-09-2020,MR AXEL (IRE),3,7.0,64.0,SR.LABORDE.P,RACINGPARDO,B.RAMA,5,HIPODROMO LA ZARZUELA,2400,ARENA-FIBRA
2_24-01-2016,MR CELTUS,4,3.0,55.0,A.J.GRATEROL,JOLAM,O.ANAYA,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1000,HIERBA
2_17-09-2017,MR CELTUS,2,3.0,57.5,J.L.MARTINEZ,MEDITERRANEO,J.C.CERQUEIRA,7,HIPODROMO LA ZARZUELA,1500,HIERBA
2_16-10-2020,MR HOBBS (GB),2,6.0,67.5,SR.LABORDE.P,AJEDREZRACING,B.RAMA,3,HIPODROMO LA ZARZUELA,1400,HIERBA
3_01-07-2021,MR HOBBS (GB),5,7.0,67.5,SR.LABORDE.P,AJEDREZRACING,B.RAMA,7,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
2_14-2-2021,MR HOBBS (GB),1,7.0,65.0,SR.LABORDE.P,AJEDREZRACING,B.RAMA,3,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
1_30-12-2020,MR HOBBS (GB),1,6.0,63.5,SR.LABORDE.P,AJEDREZRACING,B.RAMA,4,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
4_10-06-2020,MR HOBBS (GB),10,6.0,59.0,C.A.LOAIZA,AJEDREZRACING,B.RAMA,5,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
4_05-11-2015,MR HOBBS (GB),4,3.0,56.5,R.H.HUAYAS,ALTAMIRA,A.NUÑEZ,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
4_28-04-2019,MR HOBBS (GB),12,5.0,61.5,R.N.VALLE,MARISOL,J.C.CERQUEIRA,9,HIPODROMO LA ZARZUELA,1500,HIERBA
3_12-08-2018,MR HOBBS (GB),1,4.0,59.5,B.FAYOS,MEDITERRANEO,J.C.CERQUEIRA,10,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
4_04-10-2015,MR KOTEI (IRE),3,3.0,60.5,B.FAYOS,ALTAMIRA,A.NUÑEZ,7,HIPODROMO LA ZARZUELA,1400,HIERBA
5_25-10-2015,MR KOTEI (IRE),7,3.0,55.5,D.MORISSON,ALTAMIRA,CH.DELCHER,1,HIPODROMO LA ZARZUELA,2400,HIERBA
1_21-08-2014,MR KOTEI (IRE),4,2.0,57.0,J.CROCQUEVIEILLE,ALTAMIRA,J.A.RODRIGUEZ,1,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
3_18-10-2015,MR KOTEI (IRE),6,3.0,51.0,M.SECCI,ALTAMIRA,A.NUÑEZ,2,HIPODROMO LA ZARZUELA,1600,HIERBA
1_01-06-2014,MR KOTEI (IRE),3,2.0,56.0,N.GARCIA,ALTAMIRA,J.A.RODRIGUEZ,2,HIPODROMO LA ZARZUELA,1200,HIERBA
2_30-11-2014,MR KOTEI (IRE),6,2.0,55.0,N.GARCIA,ALTAMIRA,J.A.RODRIGUEZ,2,HIPODROMO LA ZARZUELA,1800,HIERBA
4_29-01-2017,MR LUXOR (IRE),5,5.0,63.0,N.DE.JULIAN,ALTAMIRA,A.NUÑEZ,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,HIERBA
5_29-11-2015,MR LUXOR (IRE),4,3.0,57.0,N.DE.JULIAN,ALTAMIRA,A.NUÑEZ,3,HIPODROMO LA ZARZUELA,2800,HIERBA
4_05-05-2016,MR LUXOR (IRE),11,3.0,56.0,R.SOUSA,LOSNIÑOS,I.LOPEZ,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
1_13-07-2014,MR. KOTEI (IRE),3,2.0,57.0,V.JANACEK,ALTAMIRA,J.A.RODRIGUEZ,4,HIPODROMO DE SAN SEBASTIAN,1300,HIERBA
1_08-05-2016,MRAXEL (IRE),2,3.0,57.0,J.L.BORREGO,ALTAMIRA,A.NUÑEZ,3,HIPODROMO LA ZARZUELA,1800,HIERBA
3_24-04-2016,MRAXEL (IRE),1,3.0,58.0,J.L.BORREGO,ALTAMIRA,A.NUÑEZ,11,HIPODROMO LA ZARZUELA,1600,HIERBA
5_27-11-2016,MRAXEL (IRE),3,3.0,57.0,J.MARTIN,ALTAMIRA,A.NUÑEZ,3,HIPODROMO LA ZARZUELA,2800,HIERBA
5_05-03-2017,MRAXEL (IRE),7,4.0,59.0,M.GOMES,ALTAMIRA,A.NUÑEZ,1,HIPODROMO LA ZARZUELA,2200,HIERBA
4_4-11-2018,MRAXEL (IRE),4,5.0,62.0,R.SOUSA,RACINGPARDO,B.RAMA,8,HIPODROMO LA ZARZUELA,3200,HIERBA
1_1-08-2019,MRAXEL (IRE),1,6.0,65.5,SR.LABORDE.P,RACINGPARDO,B.RAMA,3,HIPODROMO LA ZARZUELA,2400,ARENA-FIBRA
2_18-03-2018,MRAXEL (IRE),3,5.0,59.5,V.JANACEK,RACINGPARDO,B.RAMA,4,HIPODROMO LA ZARZUELA,2300,HIERBA
2_7-07-2016,MRBLUZBARELIERE (FR),7,4.0,64.0,SR.LABORDE.P,COLISA,J.A.RODRIGUEZ,3,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
5_4-07-2019,MRHOBBS (GB),3,5.0,60.0,R.N.VALLE,MARISOL,J.C.CERQUEIRA,1,HIPODROMO LA ZARZUELA,1100,ARENA-FIBRA
2_9-06-2019,MRHOBBS (GB),2,5.0,62.0,V.JANACEK,MARISOL,J.C.CERQUEIRA,5,HIPODROMO LA ZARZUELA,1200,HIERBA
1_19-03-2017,MRHOBBS (GB),3,3.0,58.0,R.SOUSA,MEDITERRANEO,J.C.CERQUEIRA,4,HIPODROMO LA ZARZUELA,1500,HIERBA
4_14-05-2017,MRHOBBS (GB),4,3.0,54.5,R.SOUSA,MEDITERRANEO,J.C.CERQUEIRA,1,HIPODROMO LA ZARZUELA,1200,HIERBA
5_1-04-2018,MRHOBBS (GB),4,4.0,57.0,R.SOUSA,MEDITERRANEO,J.C.CERQUEIRA,8,HIPODROMO LA ZARZUELA,1400,HIERBA
5_16-04-2017,MRHOBBS (GB),13,3.0,57.0,R.SOUSA,MEDITERRANEO,J.C.CERQUEIRA,8,HIPODROMO LA ZARZUELA,1600,HIERBA
3_9-10-2016,MRLUXOR (IRE),2,4.0,62.0,A.GOMEZ,ALTAMIRA,A.NUÑEZ,17,HIPODROMO LA ZARZUELA,1800,HIERBA
4_25-09-2016,MRLUXOR (IRE),4,4.0,62.0,B.FAYOS,ALTAMIRA,A.NUÑEZ,9,HIPODROMO LA ZARZUELA,1600,HIERBA
4_30-10-2016,MRLUXOR (IRE),8,4.0,58.5,M.A.NARVAEZ,ALTAMIRA,A.NUÑEZ,10,HIPODROMO LA ZARZUELA,1800,HIERBA
3_10-04-2016,MRLUXOR (IRE),9,4.0,60.0,N.DE.JULIAN,ALTAMIRA,A.NUÑEZ,1,HIPODROMO LA ZARZUELA,2100,HIERBA
2_16-04-2017,MRLUXOR (IRE),9,5.0,61.0,O.O.URBINA,ANDREAZAMBARDA,M.TELLINI,10,HIPODROMO LA ZARZUELA,2100,HIERBA
5_05-03-2017,MRLUXOR (IRE),10,5.0,58.0,R.SOUSA,ANDREAZAMBARDA,M.TELLINI,4,HIPODROMO LA ZARZUELA,2200,HIERBA
2_4-07-2019,MRMINTY (GB),4,3.0,56.0,A.GUERERE,ZURBANO,J.LOPEZ,5,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
4_15-06-2019,MRMINTY (GB),7,3.0,58.0,A.GUERERE,ZURBANO,J.LOPEZ,2,HIPODROMO LA ZARZUELA,2300,HIERBA
2_30-05-2021,MRS JENNINGS (GB),1,3.0,60.0,C.HAZEN,DELDAN,CH.DELCHER,7,HIPODROMO LA ZARZUELA,1200,HIERBA
1_25-04-2021,MRS JENNINGS (GB),9,3.0,51.0,M.HRUBOSOVA,DELDAN,CH.DELCHER,1,HIPODROMO LA ZARZUELA,1000,HIERBA
2_14-07-2016,MU GAMARA,4,5.0,58.5,N.GARCIA,TDIEZ,D.DIEZ,8,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
2_2-10-2016,MUAITHER (IRE),1,3.0,57.0,R.SOUSA,MEDITERRANEO,J.C.CERQUEIRA,2,HIPODROMO LA ZARZUELA,2200,HIERBA
5_21-05-2017,MUAITHER (IRE),10,4.0,58.0,R.SOUSA,MEDITERRANEO,J.C.CERQUEIRA,12,HIPODROMO LA ZARZUELA,3000,HIERBA
5_23-10-2016,MUAITHER (IRE),7,3.0,55.5,R.SOUSA,MEDITERRANEO,J.C.CERQUEIRA,3,HIPODROMO LA ZARZUELA,2400,HIERBA
3_04-05-2014,MUCHA MARCHA,7,4.0,57.0,O.O.URBINA,CRUCEÑA,J.LOPEZ,11,HIPODROMO LA ZARZUELA,2800,HIERBA
5_16-03-2014,MUCHA MARCHA,2,4.0,57.0,O.O.URBINA,CRUCEÑA,J.LOPEZ,6,HIPODROMO LA ZARZUELA,2200,HIERBA
5_17-03-2013,MUCHA MARCHA,2,3.0,56.0,O.O.URBINA,CRUCEÑA,J.LOPEZ,7,HIPODROMO LA ZARZUELA,1800,HIERBA
4_9-10-2016,MUGAMARA (GB),7,5.0,59.0,J.L.MARTINEZ,TDIEZ,D.DIEZ,1,HIPODROMO LA ZARZUELA,2200,HIERBA
3_26-03-2021,MUGUETAJARRA,7,4.0,61.5,V.JANACEK,YROCIO,G.ARIZKORRETA,1,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
1_16-7-2020,MUGUETAJARRA,1,3.0,57.0,V.JANACEK,YROCIO,G.ARIZKORRETA,5,HIPODROMO LA ZARZUELA,1600,HIERBA
3_8-03-2020,MUGUETAJARRA,8,3.0,57.0,J.L.MARTINEZ,YROCIO,G.ARIZKORRETA,10,HIPODROMO LA ZARZUELA,1600,HIERBA
3_13-07-2014,MULTI (GB),5,3.0,53.0,M.SECCI,MULTI,J.M.BORREGO,10,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
5_13-09-2013,MULTI (GB),9,2.0,56.0,M.SECCI,MULTI,M.ALONSO,10,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
4_7-09-2014,MULTI (GB),5,3.0,52.5,R.SOUSA,MULTI,J.M.BORREGO,3,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
1_04-05-2014,MULTI (GB),5,3.0,50.0,J.GELABERT,MULTI,J.M.BORREGO,2,HIPODROMO LA ZARZUELA,1600,HIERBA
4_3-09-2016,MUNGAMIS (GB),10,5.0,61.0,B.FAYOS,JIMENA,B.RAMA,6,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
4_10-04-2016,MUNGAMIS (GB),6,5.0,55.5,A.GOMEZ,JIMENA,B.RAMA,11,HIPODROMO LA ZARZUELA,2500,HIERBA
3_05-05-2016,MUNGAMIS (GB),3,5.0,54.5,B.FAYOS,JIMENA,B.RAMA,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,ARENA
3_14-07-2016,MUNGAMIS (GB),1,5.0,62.0,B.FAYOS,JIMENA,B.RAMA,6,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
3_04-08-2016,MUNGAMIS (GB),3,5.0,59.0,B.FAYOS,JIMENA,B.RAMA,2,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
4_11-08-2016,MUNGAMIS (GB),5,5.0,58.5,B.FAYOS,JIMENA,B.RAMA,7,HIPODROMO LA ZARZUELA,1800,ARENA-FIBRA
4_20-07-2017,MUNGAMIS (GB),6,6.0,56.0,F.JIMENEZ,JIMENA,B.RAMA,7,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
3_24-09-2017,MUNGAMIS (GB),8,6.0,54.0,J.VELASQUEZ,JIMENA,B.RAMA,13,HIPODROMO LA ZARZUELA,1800,HIERBA
4_19-02-2017,MUNGAMIS (GB),8,6.0,56.0,M.A.NARVAEZ,JIMENA,B.RAMA,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,HIERBA
4_16-04-2017,MUNGAMIS (GB),4,6.0,53.0,N.DE.JULIAN,JIMENA,B.RAMA,4,HIPODROMO LA ZARZUELA,1800,HIERBA
4_02-08-2018,MUNGAMIS (GB),4,7.0,56.5,R.SOUSA,JIMENA,B.RAMA,2,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
